archivo,marcador,frame,X (px),Y (px)
13,talon_derecho,4,1357.16331,779.18934
13,tobillo_derecho,4,1382.15446,767.13581
13,rodilla_derecha,4,1423.62831,649.16189
13,cadera_derecha,4,1325.94589,561.88547
13,hombro_derecho,4,1295.87288,409.67046
13,punta_derecha,5,1528.42358,804.39832
13,talon_derecho,5,1463.47366,802.21138
13,tobillo_derecho,5,1472.59747,775.69465
13,rodilla_derecha,5,1428.07148,640.51595
13,cadera_derecha,5,1331.87428,560.06713
13,hombro_derecho,5,1302.12318,409.51316
13,punta_derecha,6,1606.69315,777.85154
13,talon_derecho,6,1532.31033,793.85853
13,tobillo_derecho,6,1532.08248,765.51651
13,rodilla_derecha,6,1431.33545,639.07027
13,cadera_derecha,6,1333.72021,560.34516
13,hombro_derecho,6,1307.93827,409.40775
14,punta_derecha,0,1003.77216,661.07238
14,talon_derecho,0,1062.10339,626.03943
14,tobillo_derecho,0,1069.90173,647.11168
14,rodilla_derecha,0,1203.43758,694.62308
14,cadera_derecha,0,1211.19507,570.05583
14,hombro_derecho,0,1218.09998,401.44104
14,punta_derecha,1,1046.75423,690.8299
14,talon_derecho,1,1094.75418,647.59988
14,tobillo_derecho,1,1106.68705,666.47759
14,rodilla_derecha,1,1246.74397,693.81256
14,cadera_derecha,1,1215.80017,569.85614
14,hombro_derecho,1,1219.95598,403.65567
14,punta_derecha,2,1122.12055,761.16457
14,talon_derecho,2,1132.21687,692.31505
14,tobillo_derecho,2,1159.54353,708.00804
14,rodilla_derecha,2,1300.26821,685.03543
14,cadera_derecha,2,1227.38377,569.8555
14,hombro_derecho,2,1231.69521,403.34436
14,punta_derecha,3,1237.76894,832.19865
14,talon_derecho,3,1197.39704,760.93888
14,tobillo_derecho,3,1229.1814,761.41414
14,rodilla_derecha,3,1334.23038,673.37091
14,cadera_derecha,3,1243.18348,570.09432
14,hombro_derecho,3,1240.2618,403.29206
14,punta_derecha,4,1375.43324,842.87285
14,talon_derecho,4,1294.5179,817.92342
14,tobillo_derecho,4,1319.46968,796.68946
14,rodilla_derecha,4,1344.83471,663.56465
14,cadera_derecha,4,1252.11136,569.26365
14,hombro_derecho,4,1248.30025,403.38054
14,punta_derecha,5,1469.36565,835.47202
14,talon_derecho,5,1409.33968,829.41902
14,tobillo_derecho,5,1416.41087,800.39394
14,rodilla_derecha,5,1353.42579,655.82231
14,cadera_derecha,5,1259.60667,567.40334
14,hombro_derecho,5,1256.59573,406.18237
14,punta_derecha,6,1540.84763,790.63582
14,talon_derecho,6,1476.84437,804.3832
14,tobillo_derecho,6,1475.80879,777.35631
14,rodilla_derecha,6,1363.53962,656.58043
14,cadera_derecha,6,1259.49932,565.60038
14,hombro_derecho,6,1261.55571,406.2068
14,punta_derecha,7,1566.3081,728.74535
14,talon_derecho,7,1511.80241,762.28575
