archivo,marcador,frame,X (px),Y (px)
66,tobillo_derecho,7,-98.2571411132813,-254.419067382813
66,tobillo_derecho,8,-95.6143188476563,-248.609558105469
66,tobillo_derecho,9,-98.56201171875,-228.357177734375
66,tobillo_derecho,10,-109.0,-207.161926269531
66,tobillo_derecho,11,-117.547607421875,-188.033325195313
66,tobillo_izquierdo,0,-163.0,-267.0
66,tobillo_izquierdo,1,-162.824035644531,-267.690185546875
66,tobillo_izquierdo,2,-162.290466308594,-267.0
66,tobillo_izquierdo,3,-162.290466308594,-267.0
66,tobillo_izquierdo,4,-161.580932617188,-267.0
66,tobillo_izquierdo,5,-161.290466308594,-267.0
66,tobillo_izquierdo,6,-161.290466308594,-267.128540039063
66,tobillo_izquierdo,7,-160.580932617188,-265.580993652344
66,tobillo_izquierdo,8,-161.0,-265.0
66,tobillo_izquierdo,9,-161.709533691406,-263.580932617188
66,tobillo_izquierdo,10,-162.0,-263.0
66,tobillo_izquierdo,11,-162.0,-263.0
66,rodilla_izquierda,0,-189.204833984375,-202.185668945313
66,rodilla_izquierda,1,-186.395263671875,-200.638061523438
66,rodilla_izquierda,2,-185.166687011719,-199.704711914063
66,rodilla_izquierda,3,-187.0,-199.0
66,rodilla_izquierda,4,-186.657409667969,-198.156860351563
66,rodilla_izquierda,5,-188.128540039063,-196.161926269531
66,rodilla_izquierda,6,-188.709533691406,-195.29052734375
66,rodilla_izquierda,7,-189.419067382813,-192.161865234375
66,rodilla_izquierda,8,-189.290466308594,-190.580993652344
66,rodilla_izquierda,9,-188.290466308594,-188.580993652344
66,rodilla_izquierda,10,-187.580932617188,-185.838073730469
66,rodilla_izquierda,11,-187.290466308594,-183.547607421875
66,cadera_izquierda,0,-227.390625,-152.037963867188
66,cadera_izquierda,1,-223.580932617188,-154.838073730469
66,cadera_izquierda,2,-219.161926269531,-155.419006347656
66,cadera_izquierda,3,-215.161926269531,-158.547668457031
66,cadera_izquierda,4,-213.290466308594,-156.871398925781
66,cadera_izquierda,5,-212.0,-154.580932617188
66,cadera_izquierda,6,-208.580932617188,-152.580993652344
66,cadera_izquierda,7,-207.0,-150.290466308594
66,cadera_izquierda,8,-205.70947265625,-147.0
66,cadera_izquierda,9,-205.419067382813,-144.0
66,cadera_izquierda,10,-205.0,-142.128540039063
66,cadera_izquierda,11,-201.580932617188,-141.419067382813
65,cadera_derecha,0,-170.495483398438,-150.97607421875
65,cadera_derecha,1,-168.0,-153.0
65,cadera_derecha,2,-166.0,-154.0
65,cadera_derecha,3,-161.749572753906,-153.997375488281
65,cadera_derecha,4,-158.113708496094,-152.931823730469
65,cadera_derecha,5,-156.46435546875,-150.863586425781
65,cadera_derecha,6,-155.509887695313,-150.619995117188
65,cadera_derecha,7,-154.860534667969,-148.681701660156
65,cadera_derecha,8,-152.035888671875,-145.269348144531
65,cadera_derecha,9,-151.035888671875,-140.444702148438
65,cadera_derecha,10,-148.753356933594,-136.902526855469
65,rodilla_derecha,0,-124.37646484375,-230.442626953125
65,rodilla_derecha,1,-116.290466308594,-222.6142578125
65,rodilla_derecha,2,-114.128601074219,-212.809509277344
65,rodilla_derecha,3,-114.128540039063,-205.71435546875
65,rodilla_derecha,4,-115.804748535156,-199.038146972656
65,rodilla_derecha,5,-116.676208496094,-196.938171386719
65,rodilla_derecha,6,-118.257202148438,-190.485717773438
65,rodilla_derecha,7,-119.514282226563,-183.680908203125
65,rodilla_derecha,8,-122.352355957031,-177.099975585938
65,rodilla_derecha,9,-124.514221191406,-169.066650390625
65,rodilla_derecha,10,-126.0,-161.0
65,tobillo_derecho,0,-165.52880859375,-229.023559570313
65,tobillo_derecho,1,-150.623840332031,-239.63330078125
65,tobillo_derecho,2,-133.71435546875,-255.861877441406
65,tobillo_derecho,3,-115.552429199219,-273.447631835938
65,tobillo_derecho,4,-101.361938476563,-279.833374023438
65,tobillo_derecho,5,-93.0,-269.0
65,tobillo_derecho,6,-93.0,-250.0
65,tobillo_derecho,7,-89.533447265625,-241.576171875
65,tobillo_derecho,8,-94.0333251953125,-218.580932617188
65,tobillo_derecho,9,-102.871398925781,-193.742919921875
65,tobillo_derecho,10,-109.128540039063,-177.033325195313
65,tobillo_izquierdo,0,-164.0,-271.0
65,tobillo_izquierdo,1,-164.0,-271.0
65,tobillo_izquierdo,2,-164.0,-271.0
65,tobillo_izquierdo,3,-164.0,-271.0
65,tobillo_izquierdo,4,-163.482055664063,-270.385925292969
65,tobillo_izquierdo,5,-164.0,-270.36767578125
65,tobillo_izquierdo,6,-164.632385253906,-269.735290527344
65,tobillo_izquierdo,7,-164.632385253906,-269.102905273438
65,tobillo_izquierdo,8,-165.264770507813,-269.102905273438
65,tobillo_izquierdo,9,-165.367614746094,-268.367614746094
65,tobillo_izquierdo,10,-165.36767578125,-267.367614746094
65,rodilla_izquierda,0,-184.36767578125,-197.735229492188
65,rodilla_izquierda,1,-185.0,-198.36767578125
65,rodilla_izquierda,2,-185.0,-199.0
65,rodilla_izquierda,3,-185.0,-199.0
65,rodilla_izquierda,4,-184.63232421875,-199.897033691406
65,rodilla_izquierda,5,-184.0,-198.529418945313
65,rodilla_izquierda,6,-184.0,-196.470520019531
65,rodilla_izquierda,7,-183.367614746094,-195.264709472656
65,rodilla_izquierda,8,-182.452880859375,-193.869995117188
65,rodilla_izquierda,9,-181.735290527344,-192.955932617188
65,rodilla_izquierda,10,-179.470520019531,-191.058837890625
65,cadera_izquierda,0,-214.703430175781,-154.031127929688
65,cadera_izquierda,1,-213.0,-154.0
65,cadera_izquierda,2,-212.0,-154.0
65,cadera_izquierda,3,-211.0,-153.0
65,cadera_izquierda,4,-209.0,-153.0
65,cadera_izquierda,5,-208.0,-152.0
65,cadera_izquierda,6,-207.0,-150.0
65,cadera_izquierda,7,-206.0,-147.0
65,cadera_izquierda,8,-205.0,-144.0
65,cadera_izquierda,9,-203.0,-142.0
65,cadera_izquierda,10,-201.0,-141.0
64,cadera_derecha,0,-73.34228515625,-138.52392578125
64,cadera_derecha,1,-71.0,-142.0
64,cadera_derecha,2,-70.0,-143.0
64,cadera_derecha,3,-70.0,-142.0
64,cadera_derecha,4,-71.0,-141.0
64,cadera_derecha,5,-72.2092895507813,-138.895385742188
64,cadera_derecha,6,-73.656982421875,-138.0
64,cadera_derecha,7,-75.4185791015625,-137.029113769531
64,cadera_derecha,8,-76.18017578125,-134.924499511719
64,cadera_derecha,9,-78.2848510742188,-132.715148925781
64,cadera_derecha,10,-78.661376953125,-129.683044433594
64,cadera_derecha,11,-78.4428100585938,-126.781433105469
64,rodilla_derecha,0,-29.4697875976563,-198.512939453125
64,rodilla_derecha,1,-26.5523681640625,-193.0
64,rodilla_derecha,2,-27.0,-186.209289550781
64,rodilla_derecha,3,-28.4476928710938,-184.343017578125
64,rodilla_derecha,4,-31.7907104492188,-183.070007324219
64,rodilla_derecha,5,-35.6861572265625,-183.756103515625
64,rodilla_derecha,6,-37.8953247070313,-182.651428222656
64,rodilla_derecha,7,-40.1046142578125,-176.308410644531
64,rodilla_derecha,8,-44.1046752929688,-169.96533203125
64,rodilla_derecha,9,-51.4476928710938,-161.488586425781
64,rodilla_derecha,10,-58.0291137695313,-152.116394042969
64,rodilla_derecha,11,-62.81982421875,-145.610534667969
64,tobillo_derecho,0,-60.359619140625,-207.914184570313
64,tobillo_derecho,1,-50.2556762695313,-216.058227539063
64,tobillo_derecho,2,-35.3312377929688,-231.221069335938
64,tobillo_derecho,3,-23.4650268554688,-246.221069335938
64,tobillo_derecho,4,-14.5987548828125,-252.81982421875
64,tobillo_derecho,5,-9.18017578125,-243.581420898438
64,tobillo_derecho,6,-12.2092895507813,-228.790771484375
64,tobillo_derecho,7,-20.0,-212.0
64,tobillo_derecho,8,-29.0,-196.0
64,tobillo_derecho,9,-38.0,-183.0
64,tobillo_derecho,10,-48.0,-170.0
64,tobillo_derecho,11,-58.3721313476563,-158.656982421875
64,tobillo_izquierdo,0,-65.900146484375,-247.257202148438
64,tobillo_izquierdo,1,-66.0,-247.0
64,tobillo_izquierdo,2,-66.0,-247.0
64,tobillo_izquierdo,3,-66.0,-247.0
64,tobillo_izquierdo,4,-66.0,-247.0
64,tobillo_izquierdo,5,-66.8953857421875,-246.104614257813
64,tobillo_izquierdo,6,-68.3430786132813,-245.552307128906
64,tobillo_izquierdo,7,-70.7907104492188,-244.104614257813
64,tobillo_izquierdo,8,-71.0,-244.0
64,tobillo_izquierdo,9,-71.8953857421875,-243.552368164063
64,tobillo_izquierdo,10,-72.4476928710938,-243.0
64,tobillo_izquierdo,11,-73.0,-243.0
64,rodilla_izquierda,0,-88.7317504882813,-185.925231933594
64,rodilla_izquierda,1,-89.8953857421875,-185.447692871094
64,rodilla_izquierda,2,-90.8953857421875,-186.343017578125
64,rodilla_izquierda,3,-93.4186401367188,-186.744323730469
64,rodilla_izquierda,4,-95.4186401367188,-186.325805664063
64,rodilla_izquierda,5,-97.0,-184.68603515625
64,rodilla_izquierda,6,-98.1046752929688,-183.343078613281
64,rodilla_izquierda,7,-98.55224609375,-181.104614257813
64,rodilla_izquierda,8,-97.523193359375,-180.610595703125
64,rodilla_izquierda,9,-96.0755615234375,-180.715148925781
64,rodilla_izquierda,10,-96.523193359375,-180.267578125
64,rodilla_izquierda,11,-97.4185791015625,-179.267517089844
64,cadera_izquierda,0,-112.458740234375,-143.395751953125
64,cadera_izquierda,1,-112.552307128906,-145.238403320313
64,cadera_izquierda,2,-112.104614257813,-146.790710449219
64,cadera_izquierda,3,-113.104675292969,-148.238342285156
64,cadera_izquierda,4,-114.0,-148.0
64,cadera_izquierda,5,-114.552307128906,-147.104614257813
64,cadera_izquierda,6,-114.552307128906,-145.656982421875
64,cadera_izquierda,7,-114.552368164063,-144.104675292969
64,cadera_izquierda,8,-115.895324707031,-140.761596679688
64,cadera_izquierda,9,-116.0,-138.656982421875
64,cadera_izquierda,10,-116.0,-137.104614257813
64,cadera_izquierda,11,-116.790710449219,-135.656982421875
63,cadera_derecha,0,-23.0128173828125,-149.442138671875
63,cadera_derecha,1,-20.0,-150.0
63,cadera_derecha,2,-17.0,-151.0
63,cadera_derecha,3,-16.0,-151.0
63,cadera_derecha,4,-14.4705200195313,-148.0
63,cadera_derecha,5,-15.205810546875,-145.264709472656
63,cadera_derecha,6,-14.0440673828125,-143.058898925781
63,cadera_derecha,7,-12.6174926757813,-138.588317871094
63,cadera_derecha,8,-12.4556884765625,-134.117797851563
63,rodilla_derecha,0,32.6350708007813,-222.796264648438
63,rodilla_derecha,1,33.9411010742188,-214.14697265625
63,rodilla_derecha,2,29.985107421875,-205.985107421875
63,rodilla_derecha,3,26.4556884765625,-204.676391601563
63,rodilla_derecha,4,24.2938842773438,-203.41162109375
63,rodilla_derecha,5,22.779296875,-200.058959960938
63,rodilla_derecha,6,20.4705200195313,-197.132690429688
63,rodilla_derecha,7,16.779296875,-188.426513671875
63,rodilla_derecha,8,7.014892578125,-176.337219238281
63,tobillo_derecho,0,12.3994750976563,-239.237670898438
63,tobillo_derecho,1,25.1766967773438,-251.500305175781
63,tobillo_derecho,2,41.25048828125,-269.265380859375
63,tobillo_derecho,3,51.0,-274.794189453125
63,tobillo_derecho,4,54.2647094726563,-272.485473632813
63,tobillo_derecho,5,51.4705200195313,-258.088012695313
63,tobillo_derecho,6,41.2647094726563,-235.264709472656
63,tobillo_derecho,7,28.0,-213.735290527344
63,tobillo_derecho,8,16.8822021484375,-194.882141113281
63,tobillo_izquierdo,0,-23.0128173828125,-277.811828613281
63,tobillo_izquierdo,1,-23.3676147460938,-277.0
63,tobillo_izquierdo,2,-23.3676147460938,-277.0
63,tobillo_izquierdo,3,-23.3676147460938,-277.0
63,tobillo_izquierdo,4,-24.0,-275.735290527344
63,tobillo_izquierdo,5,-24.0,-275.0
63,tobillo_izquierdo,6,-24.0,-275.0
63,tobillo_izquierdo,7,-24.0,-275.0
63,tobillo_izquierdo,8,-24.0,-274.367614746094
63,rodilla_izquierda,0,-49.6323852539063,-203.249816894531
63,rodilla_izquierda,1,-50.6323852539063,-204.676330566406
63,rodilla_izquierda,2,-50.6323852539063,-203.573425292969
63,rodilla_izquierda,3,-50.2044677734375,-203.825317382813
63,rodilla_izquierda,4,-51.0,-200.897094726563
63,rodilla_izquierda,5,-51.6323852539063,-197.102905273438
63,rodilla_izquierda,6,-51.0,-193.470581054688
63,rodilla_izquierda,7,-49.36767578125,-191.264709472656
63,rodilla_izquierda,8,-48.36767578125,-188.897094726563
63,cadera_izquierda,0,-72.337158203125,-157.662841796875
63,cadera_izquierda,1,-73.0,-157.0
63,cadera_izquierda,2,-72.0,-157.0
63,cadera_izquierda,3,-71.0,-156.0
63,cadera_izquierda,4,-71.0,-153.897094726563
63,cadera_izquierda,5,-70.0,-152.529418945313
63,cadera_izquierda,6,-69.0,-148.0
63,cadera_izquierda,7,-67.0,-145.0
63,cadera_izquierda,8,-66.0,-142.0
62,cadera_derecha,0,-125.997924804688,-145.148986816406
62,cadera_derecha,1,-124.0,-148.0
62,cadera_derecha,2,-123.0,-149.0
62,cadera_derecha,3,-120.470520019531,-148.367614746094
62,cadera_derecha,4,-119.308715820313,-145.0
62,cadera_derecha,5,-119.779357910156,-142.529418945313
62,cadera_derecha,6,-118.720397949219,-137.691284179688
62,cadera_derecha,7,-117.55859375,-134.58837890625
62,cadera_derecha,8,-116.926208496094,-129.323669433594
62,cadera_derecha,9,-115.661437988281,-125.955993652344
62,rodilla_derecha,0,-78.5707397460938,-215.9736328125
62,rodilla_derecha,1,-71.8970947265625,-209.470581054688
62,rodilla_derecha,2,-71.6912841796875,-201.676391601563
62,rodilla_derecha,3,-71.426513671875,-195.205871582031
62,rodilla_derecha,4,-75.4854736328125,-189.573425292969
62,rodilla_derecha,5,-77.85302734375,-188.367614746094
62,rodilla_derecha,6,-80.9559326171875,-185.794128417969
62,rodilla_derecha,7,-84.2647094726563,-181.176696777344
62,rodilla_derecha,8,-88.4705810546875,-171.867980957031
62,rodilla_derecha,9,-94.36767578125,-161.867980957031
62,tobillo_derecho,0,-114.615356445313,-219.238403320313
62,tobillo_derecho,1,-101.985107421875,-227.058898925781
62,tobillo_derecho,2,-84.1320190429688,-243.662109375
62,tobillo_derecho,3,-67.2938232421875,-256.279602050781
62,tobillo_derecho,4,-56.2498168945313,-263.58837890625
62,tobillo_derecho,5,-50.205810546875,-253.058898925781
62,tobillo_derecho,6,-50.5734252929688,-236.794189453125
62,tobillo_derecho,7,-57.4705810546875,-220.426513671875
62,tobillo_derecho,8,-69.3676147460938,-198.735290527344
62,tobillo_derecho,9,-78.6912841796875,-182.470520019531
62,tobillo_izquierdo,0,-117.335754394531,-260.606689453125
62,tobillo_izquierdo,1,-116.735290527344,-261.264770507813
62,tobillo_izquierdo,2,-117.632385253906,-260.367614746094
62,tobillo_izquierdo,3,-117.367614746094,-259.367614746094
62,tobillo_izquierdo,4,-118.0,-259.0
62,tobillo_izquierdo,5,-119.264770507813,-259.0
62,tobillo_izquierdo,6,-120.0,-257.735290527344
62,tobillo_izquierdo,7,-121.264709472656,-257.0
62,tobillo_izquierdo,8,-122.0,-256.367614746094
62,tobillo_izquierdo,9,-122.0,-256.0
62,rodilla_izquierda,0,-139.100891113281,-193.576171875
62,rodilla_izquierda,1,-140.0,-193.0
62,rodilla_izquierda,2,-140.573425292969,-192.955932617188
62,rodilla_izquierda,3,-141.735290527344,-192.529479980469
62,rodilla_izquierda,4,-143.264770507813,-192.0
62,rodilla_izquierda,5,-145.264770507813,-190.102905273438
62,rodilla_izquierda,6,-146.63232421875,-188.7353515625
62,rodilla_izquierda,7,-146.897094726563,-187.632385253906
62,rodilla_izquierda,8,-145.7353515625,-187.853088378906
62,rodilla_izquierda,9,-143.470581054688,-186.9560546875
62,cadera_izquierda,0,-170.454284667969,-148.678405761719
62,cadera_izquierda,1,-170.0,-149.897094726563
62,cadera_izquierda,2,-167.735229492188,-149.63232421875
62,cadera_izquierda,3,-167.0,-149.0
62,cadera_izquierda,4,-167.0,-148.0
62,cadera_izquierda,5,-166.0,-148.0
62,cadera_izquierda,6,-166.0,-145.0
62,cadera_izquierda,7,-166.0,-142.0
62,cadera_izquierda,8,-165.0,-140.0
62,cadera_izquierda,9,-164.0,-139.0
13,cadera_derecha,0,-21.6064453125,-114.848754882813
13,cadera_derecha,1,-20.59228515625,-118.388427734375
13,cadera_derecha,2,-19.7960815429688,-121.634460449219
13,cadera_derecha,3,-18.203857421875,-123.165161132813
13,cadera_derecha,4,-18.9578857421875,-122.961364746094
13,cadera_derecha,5,-20.5694580078125,-121.307556152344
13,cadera_derecha,6,-23.6309204101563,-119.53076171875
13,cadera_derecha,7,-25.8348999023438,-118.65380859375
13,cadera_derecha,8,-26.1002807617188,-118.980651855469
13,rodilla_derecha,0,26.1614990234375,-175.620239257813
13,rodilla_derecha,1,28.6766357421875,-171.453369140625
13,rodilla_derecha,2,24.4921264648438,-161.757446289063
13,rodilla_derecha,3,18.511474609375,-158.492065429688
13,rodilla_derecha,4,12.7152709960938,-159.330322265625
13,rodilla_derecha,5,7.5535888671875,-161.168640136719
13,rodilla_derecha,6,1.5535888671875,-161.760925292969
13,rodilla_derecha,7,-9.55010986328125,-157.31103515625
13,rodilla_derecha,8,-18.796142578125,-152.003479003906
13,tobillo_derecho,0,-3.560791015625,-169.251159667969
13,tobillo_derecho,1,8.7381591796875,-179.676574707031
13,tobillo_derecho,2,22.5992431640625,-198.049133300781
13,tobillo_derecho,3,35.4603881835938,-212.890930175781
13,tobillo_derecho,4,42.1563110351563,-214.810119628906
13,tobillo_derecho,5,35.8488159179688,-207.725769042969
13,tobillo_derecho,6,23.1107177734375,-194.722229003906
13,tobillo_derecho,7,6.87347412109375,-178.3427734375
13,tobillo_derecho,8,-11.1265258789063,-170.304016113281
13,tobillo_izquierdo,0,-5.265625,-225.481384277344
13,tobillo_izquierdo,1,-6.0,-225.0
13,tobillo_izquierdo,2,-6.0,-225.0
13,tobillo_izquierdo,3,-6.0,-225.0
13,tobillo_izquierdo,4,-6.0,-225.0
13,tobillo_izquierdo,5,-6.0,-225.0
13,tobillo_izquierdo,6,-7.0,-225.0
13,tobillo_izquierdo,7,-7.0,-225.0
13,tobillo_izquierdo,8,-8.0,-225.0
13,rodilla_izquierda,0,-33.1302490234375,-176.121154785156
13,rodilla_izquierda,1,-34.0,-176.0
13,rodilla_izquierda,2,-35.0,-176.0
13,rodilla_izquierda,3,-35.796142578125,-175.46923828125
13,rodilla_izquierda,4,-37.0,-175.0
13,rodilla_izquierda,5,-38.0,-175.734619140625
13,rodilla_izquierda,6,-38.796142578125,-176.673156738281
13,rodilla_izquierda,7,-40.0,-177.0
13,rodilla_izquierda,8,-42.326904296875,-176.734619140625
13,cadera_izquierda,0,-64.2409057617188,-118.690612792969
13,cadera_izquierda,1,-63.0808715820313,-121.857666015625
13,cadera_izquierda,2,-62.5501098632813,-125.511413574219
13,cadera_izquierda,3,-62.673095703125,-126.59228515625
13,cadera_izquierda,4,-64.0,-126.0
13,cadera_izquierda,5,-65.9349975585938,-124.391845703125
13,cadera_izquierda,6,-67.0,-124.0
13,cadera_izquierda,7,-68.0,-124.0
13,cadera_izquierda,8,-70.0,-124.0
14,cadera_derecha,0,10.7046508789063,-122.472839355469
14,cadera_derecha,1,13.2491455078125,-125.74853515625
14,cadera_derecha,2,15.622802734375,-129.497131347656
14,cadera_derecha,3,15.2479858398438,-129.872009277344
14,cadera_derecha,4,14.2479248046875,-127.622863769531
14,cadera_derecha,5,11.8720092773438,-126.123413085938
14,cadera_derecha,6,7.7474365234375,-125.373718261719
14,cadera_derecha,7,4.9976806640625,-122.749694824219
14,cadera_derecha,8,1.37371826171875,-120.125732421875
14,rodilla_derecha,0,54.5628662109375,-185.823486328125
14,rodilla_derecha,1,57.3737182617188,-181.125732421875
14,rodilla_derecha,2,55.6239624023438,-172.5029296875
14,rodilla_derecha,3,50.5006103515625,-167.628601074219
14,rodilla_derecha,4,45.2514038085938,-168.874328613281
14,rodilla_derecha,5,38.5028076171875,-167.002258300781
14,rodilla_derecha,6,34.5017700195313,-165.3759765625
14,rodilla_derecha,7,25.5028686523438,-159.753173828125
14,rodilla_derecha,8,13.6263427734375,-147.752014160156
14,tobillo_derecho,0,19.7012329101563,-175.702331542969
14,tobillo_derecho,1,36.6182250976563,-187.995361328125
14,tobillo_derecho,2,50.8627319335938,-205.36328125
14,tobillo_derecho,3,66.2318115234375,-223.356384277344
14,tobillo_derecho,4,72.622802734375,-229.247924804688
14,tobillo_derecho,5,66.1246337890625,-220.3759765625
14,tobillo_derecho,6,54.6286010742188,-204.257263183594
14,tobillo_derecho,7,42.2583618164063,-183.64013671875
14,tobillo_derecho,8,28.26416015625,-166.272216796875
14,tobillo_izquierdo,0,24.1809692382813,-234.546630859375
14,tobillo_izquierdo,1,24.0,-234.0
14,tobillo_izquierdo,2,24.0,-234.0
14,tobillo_izquierdo,3,24.0,-234.0
14,tobillo_izquierdo,4,24.0,-234.0
14,tobillo_izquierdo,5,24.0,-234.0
14,tobillo_izquierdo,6,23.0,-234.0
14,tobillo_izquierdo,7,21.5006103515625,-233.250305175781
14,tobillo_izquierdo,8,20.0,-233.0
14,rodilla_izquierda,0,-8.0,-185.0
14,rodilla_izquierda,1,-8.0,-185.0
14,rodilla_izquierda,2,-8.0,-185.124572753906
14,rodilla_izquierda,3,-8.6251220703125,-184.374877929688
14,rodilla_izquierda,4,-9.0,-184.0
14,rodilla_izquierda,5,-11.0,-184.0
14,rodilla_izquierda,6,-11.87548828125,-184.12451171875
14,rodilla_izquierda,7,-13.250244140625,-183.749694824219
14,rodilla_izquierda,8,-14.0542602539063,-183.19140625
14,cadera_izquierda,0,-36.545654296875,-127.337951660156
14,cadera_izquierda,1,-37.1245727539063,-130.124572753906
14,cadera_izquierda,2,-36.7508544921875,-133.373718261719
14,cadera_izquierda,3,-37.6251831054688,-133.749694824219
14,cadera_izquierda,4,-39.0,-133.0
14,cadera_izquierda,5,-40.3748779296875,-130.750854492188
14,cadera_izquierda,6,-42.12451171875,-129.626281738281
14,cadera_izquierda,7,-44.3748779296875,-127.125732421875
14,cadera_izquierda,8,-46.749755859375,-125.125671386719
15,cadera_derecha,0,-22.0206909179688,-124.664367675781
15,cadera_derecha,1,-19.696533203125,-130.134887695313
15,cadera_derecha,2,-17.1685180664063,-136.134887695313
15,cadera_derecha,3,-14.696533203125,-138.359558105469
15,cadera_derecha,4,-16.0,-137.528076171875
15,cadera_derecha,5,-19.0,-133.640441894531
15,cadera_derecha,6,-20.1123657226563,-131.584228515625
15,cadera_derecha,7,-22.584228515625,-130.05615234375
15,cadera_derecha,8,-24.0,-130.0
15,cadera_derecha,9,-26.5281372070313,-128.1123046875
15,rodilla_derecha,0,19.979736328125,-186.957214355469
15,rodilla_derecha,1,26.1911010742188,-182.224670410156
15,rodilla_derecha,2,25.74169921875,-176.438293457031
15,rodilla_derecha,3,20.9663696289063,-167.775329589844
15,rodilla_derecha,4,15.6630249023438,-164.719116210938
15,rodilla_derecha,5,9.52801513671875,-163.775268554688
15,rodilla_derecha,6,4.2808837890625,-161.0
15,rodilla_derecha,7,-0.88763427734375,-161.719177246094
15,rodilla_derecha,8,-9.1910400390625,-155.8876953125
15,rodilla_derecha,9,-21.8540649414063,-146.05615234375
15,tobillo_derecho,0,-14.4700927734375,-169.496337890625
15,tobillo_derecho,1,-3.0335693359375,-180.438293457031
15,tobillo_derecho,2,13.0676879882813,-190.764221191406
15,tobillo_derecho,3,28.697021484375,-208.281311035156
15,tobillo_derecho,4,43.1012573242188,-221.685546875
15,tobillo_derecho,5,46.359619140625,-221.0
15,tobillo_derecho,6,33.4157104492188,-208.719177246094
15,tobillo_derecho,7,20.3374633789063,-189.381652832031
15,tobillo_derecho,8,3.4608154296875,-170.808471679688
15,tobillo_derecho,9,-14.6293334960938,-157.336975097656
15,tobillo_izquierdo,0,-18.1104736328125,-234.50830078125
15,tobillo_izquierdo,1,-14.640380859375,-233.471862792969
15,tobillo_izquierdo,2,-14.528076171875,-232.528076171875
15,tobillo_izquierdo,3,-15.0,-232.0
15,tobillo_izquierdo,4,-15.0,-232.0
15,tobillo_izquierdo,5,-15.0,-232.0
15,tobillo_izquierdo,6,-15.0,-232.0
15,tobillo_izquierdo,7,-15.0,-232.0
15,tobillo_izquierdo,8,-16.0,-232.0
15,tobillo_izquierdo,9,-17.4157104492188,-231.528076171875
15,rodilla_izquierda,0,-42.6500854492188,-184.957214355469
15,rodilla_izquierda,1,-42.0,-184.0
15,rodilla_izquierda,2,-42.3931884765625,-181.74169921875
15,rodilla_izquierda,3,-43.0,-181.056213378906
15,rodilla_izquierda,4,-43.9999389648438,-179.584289550781
15,rodilla_izquierda,5,-45.0,-177.584289550781
15,rodilla_izquierda,6,-46.0,-177.0
15,rodilla_izquierda,7,-46.8876342773438,-177.696533203125
15,rodilla_izquierda,8,-47.0,-178.0
15,rodilla_izquierda,9,-48.0,-177.0
15,cadera_izquierda,0,-68.133544921875,-132.574584960938
15,cadera_izquierda,1,-67.1124267578125,-138.191101074219
15,cadera_izquierda,2,-65.2246704101563,-140.494445800781
15,cadera_izquierda,3,-63.8651123046875,-144.269775390625
15,cadera_izquierda,4,-63.4493408203125,-146.62939453125
15,cadera_izquierda,5,-63.9774169921875,-144.74169921875
15,cadera_izquierda,6,-65.3931884765625,-144.325927734375
15,cadera_izquierda,7,-68.2808837890625,-140.494506835938
15,cadera_izquierda,8,-69.7527465820313,-139.078735351563
15,cadera_izquierda,9,-72.6965942382813,-136.719177246094
16,cadera_derecha,0,35.2975463867188,-118.186279296875
16,cadera_derecha,1,36.0022583007813,-121.340942382813
16,cadera_derecha,2,37.3363647460938,-125.009094238281
16,cadera_derecha,3,39.6727294921875,-130.345458984375
16,cadera_derecha,4,38.331787109375,-129.331787109375
16,cadera_derecha,5,36.331787109375,-128.331787109375
16,cadera_derecha,6,34.3318481445313,-126.663635253906
16,cadera_derecha,7,31.3295288085938,-125.665893554688
16,cadera_derecha,8,29.331787109375,-123.663635253906
16,cadera_derecha,9,27.32958984375,-123.0
16,rodilla_derecha,0,73.3839111328125,-182.999816894531
16,rodilla_derecha,1,78.6680908203125,-182.665893554688
16,rodilla_derecha,2,83.706787109375,-178.045471191406
16,rodilla_derecha,3,81.0045166015625,-172.0068359375
16,rodilla_derecha,4,77.6568603515625,-168.659118652344
16,rodilla_derecha,5,71.6658935546875,-168.677307128906
16,rodilla_derecha,6,65.32958984375,-168.997741699219
16,rodilla_derecha,7,59.9954833984375,-166.663635253906
16,rodilla_derecha,8,51.6658935546875,-162.670471191406
16,rodilla_derecha,9,40.3318481445313,-154.009094238281
16,tobillo_derecho,0,33.961181640625,-162.620300292969
16,tobillo_derecho,1,46.02490234375,-168.009094238281
16,tobillo_derecho,2,58.7203369140625,-178.699951171875
16,tobillo_derecho,3,74.088623046875,-198.411315917969
16,tobillo_derecho,4,89.0318603515625,-218.045471191406
16,tobillo_derecho,5,100.67041015625,-230.997680664063
16,tobillo_derecho,6,98.0,-224.0
16,tobillo_derecho,7,85.013671875,-209.359069824219
16,tobillo_derecho,8,71.0841064453125,-187.922790527344
16,tobillo_derecho,9,52.6431884765625,-169.9794921875
16,tobillo_izquierdo,0,32.6406860351563,-236.095153808594
16,tobillo_izquierdo,1,35.3363647460938,-236.0
16,tobillo_izquierdo,2,37.0045166015625,-235.665954589844
16,tobillo_izquierdo,3,35.6704711914063,-234.329528808594
16,tobillo_izquierdo,4,35.0023193359375,-234.329528808594
16,tobillo_izquierdo,5,34.668212890625,-233.327270507813
16,tobillo_izquierdo,6,35.0,-233.0
16,tobillo_izquierdo,7,35.0,-233.0
16,tobillo_izquierdo,8,34.0,-233.0
16,tobillo_izquierdo,9,34.0,-233.0
